series,Store,Dept,model_used,week_ahead,forecast_date,forecast_value,forecast_low,forecast_high
S15_D03,15,3,global_gbm,6,2024-02-04,181098.88,127375.89,198776.38
S15_D03,15,3,global_gbm,7,2024-02-11,178757.92,131993.72,196878.64
S15_D03,15,3,global_gbm,8,2024-02-18,106721.87,98675.38,120076.57
S15_D04,15,4,global_gbm,1,2023-12-31,34917.44,33167.94,45198.43
S15_D04,15,4,global_gbm,2,2024-01-07,32426.64,30912.03,35314.94
S15_D04,15,4,global_gbm,3,2024-01-14,31806.67,30604.68,34446.35
S15_D04,15,4,global_gbm,4,2024-01-21,34170.44,31067.85,35769.82
S15_D04,15,4,global_gbm,5,2024-01-28,32715.09,30310.36,35955.53
S15_D04,15,4,global_gbm,6,2024-02-04,33700.43,31720.5,37683.99
S15_D04,15,4,global_gbm,7,2024-02-11,35019.37,32566.29,39472.33
S15_D04,15,4,global_gbm,8,2024-02-18,33251.99,31470.34,35911.69
S15_D05,15,5,global_gbm,1,2023-12-31,118359.27,86467.9,121279.8
S15_D05,15,5,global_gbm,2,2024-01-07,88348.63,73080.0,88348.63
S15_D05,15,5,global_gbm,3,2024-01-14,83799.37,77012.75,90592.79
S15_D05,15,5,global_gbm,4,2024-01-21,84466.74,79712.82,92783.27
S15_D05,15,5,global_gbm,5,2024-01-28,85278.51,77919.86,93231.39
S15_D05,15,5,global_gbm,6,2024-02-04,106353.53,99506.6,112201.05
S15_D05,15,5,global_gbm,7,2024-02-11,113932.47,95402.04,122623.33
S15_D05,15,5,global_gbm,8,2024-02-18,91422.78,78627.86,92463.47
S15_D06,15,6,global_gbm,1,2023-12-31,159032.96,118605.86,159032.96
S15_D06,15,6,global_gbm,2,2024-01-07,106113.78,96521.48,114108.44
S15_D06,15,6,global_gbm,3,2024-01-14,106708.33,99423.99,114539.46
S15_D06,15,6,global_gbm,4,2024-01-21,110818.81,101585.48,114989.11
S15_D06,15,6,global_gbm,5,2024-01-28,111160.78,101585.48,115343.47
S15_D06,15,6,global_gbm,6,2024-02-04,169898.03,127229.94,190825.09
S15_D06,15,6,global_gbm,7,2024-02-11,165962.81,131847.77,189132.53
S15_D06,15,6,global_gbm,8,2024-02-18,106452.91,98729.71,118924.85
S15_D07,15,7,global_gbm,1,2023-12-31,138214.97,120171.31,145313.02
S15_D07,15,7,global_gbm,2,2024-01-07,114204.53,103895.67,121922.16
S15_D07,15,7,global_gbm,3,2024-01-14,114212.59,104143.39,121922.16
S15_D07,15,7,global_gbm,4,2024-01-21,110259.34,101508.56,121147.66
S15_D07,15,7,global_gbm,5,2024-01-28,113547.36,101466.55,119667.94
S15_D07,15,7,global_gbm,6,2024-02-04,137307.54,119897.55,147331.41
S15_D07,15,7,global_gbm,7,2024-02-11,137365.98,121874.94,144511.75
S15_D07,15,7,global_gbm,8,2024-02-18,112681.34,102022.97,123837.22
S15_D08,15,8,global_gbm,1,2023-12-31,28200.91,26083.19,32964.6
S15_D08,15,8,global_gbm,2,2024-01-07,26137.14,24714.61,29189.61
S15_D08,15,8,global_gbm,3,2024-01-14,26165.23,24760.94,28598.07
S15_D08,15,8,global_gbm,4,2024-01-21,25596.73,24652.04,28298.72
S15_D08,15,8,global_gbm,5,2024-01-28,25853.5,24306.59,27768.9
S15_D08,15,8,global_gbm,6,2024-02-04,27471.15,26511.51,29873.86
S15_D08,15,8,global_gbm,7,2024-02-11,28922.34,27766.67,30995.19
S15_D08,15,8,global_gbm,8,2024-02-18,26880.16,24898.93,29384.51
S15_D09,15,9,global_gbm,1,2023-12-31,92241.46,79799.34,96199.61
S15_D09,15,9,global_gbm,2,2024-01-07,83705.8,76493.87,89880.82
S15_D09,15,9,global_gbm,3,2024-01-14,81469.7,74626.89,86526.26
S15_D09,15,9,global_gbm,4,2024-01-21,78921.32,73272.59,83880.85
S15_D09,15,9,global_gbm,5,2024-01-28,79708.1,73956.77,86965.48
S15_D09,15,9,global_gbm,6,2024-02-04,87319.55,85232.73,101787.23
S15_D09,15,9,global_gbm,7,2024-02-11,90257.05,88957.5,103100.97
S15_D09,15,9,global_gbm,8,2024-02-18,81146.44,72631.2,88072.38
S15_D10,15,10,global_gbm,1,2023-12-31,34797.56,29790.47,45227.45
S15_D10,15,10,global_gbm,2,2024-01-07,29209.75,23740.39,32198.83
S15_D10,15,10,global_gbm,3,2024-01-14,27413.0,24038.35,29942.58
S15_D10,15,10,global_gbm,4,2024-01-21,28663.56,27321.71,29924.63
S15_D10,15,10,global_gbm,5,2024-01-28,28582.5,26015.5,32671.26
S15_D10,15,10,global_gbm,6,2024-02-04,31946.72,30771.15,32837.8
S15_D10,15,10,global_gbm,7,2024-02-11,33887.19,31168.06,35341.41
S15_D10,15,10,global_gbm,8,2024-02-18,29007.85,26466.95,33758.27
S15_D11,15,11,global_gbm,1,2023-12-31,134666.77,100076.73,138561.64
S15_D11,15,11,global_gbm,2,2024-01-07,94905.6,85499.5,102014.14
S15_D11,15,11,global_gbm,3,2024-01-14,90711.54,89394.85,101281.77
S15_D11,15,11,global_gbm,4,2024-01-21,88772.86,82164.79,94680.63
S15_D11,15,11,global_gbm,5,2024-01-28,92016.1,88580.18,100284.74
S15_D11,15,11,global_gbm,6,2024-02-04,137843.26,116299.04,145947.44
S15_D11,15,11,global_gbm,7,2024-02-11,142037.1,122139.85,151845.44
S15_D11,15,11,global_gbm,8,2024-02-18,102566.86,85730.53,105312.0
S15_D12,15,12,global_gbm,1,2023-12-31,58349.81,39753.97,61630.86
S15_D12,15,12,global_gbm,2,2024-01-07,38664.14,34252.52,48579.2
S15_D12,15,12,global_gbm,3,2024-01-14,39428.71,37171.86,42942.92
S15_D12,15,12,global_gbm,4,2024-01-21,41437.82,37134.79,43933.37
S15_D12,15,12,global_gbm,5,2024-01-28,40869.63,37271.44,43746.32
S15_D12,15,12,global_gbm,6,2024-02-04,52848.88,42118.83,52848.88
S15_D12,15,12,global_gbm,7,2024-02-11,53667.14,46174.69,56786.35
S15_D12,15,12,global_gbm,8,2024-02-18,44506.52,38581.31,53510.77
S16_D01,16,1,global_gbm,1,2023-12-31,45870.59,36634.47,52706.51
S16_D01,16,1,global_gbm,2,2024-01-07,30264.74,25510.18,37864.38
S16_D01,16,1,global_gbm,3,2024-01-14,30546.42,28311.88,31895.11
S16_D01,16,1,global_gbm,4,2024-01-21,31543.4,29077.06,34035.36
S16_D01,16,1,global_gbm,5,2024-01-28,30528.75,28831.72,33409.4
S16_D01,16,1,global_gbm,6,2024-02-04,41315.27,37105.66,41315.27
S16_D01,16,1,global_gbm,7,2024-02-11,42640.81,38338.87,42875.66
S16_D01,16,1,global_gbm,8,2024-02-18,35243.71,31107.83,39829.24
S16_D02,16,2,global_gbm,1,2023-12-31,77165.04,56006.19,78144.56
S16_D02,16,2,global_gbm,2,2024-01-07,50852.1,44262.75,53899.39
S16_D02,16,2,global_gbm,3,2024-01-14,50673.3,46643.53,53366.81
S16_D02,16,2,global_gbm,4,2024-01-21,51138.61,46468.22,52819.62
S16_D02,16,2,global_gbm,5,2024-01-28,50555.4,48618.42,55228.76
S16_D02,16,2,global_gbm,6,2024-02-04,69275.34,61597.08,78360.74
S16_D02,16,2,global_gbm,7,2024-02-11,72401.89,66178.65,80789.01
S16_D02,16,2,global_gbm,8,2024-02-18,53820.3,49924.84,63011.26
S16_D03,16,3,global_gbm,1,2023-12-31,80899.4,60039.82,85067.12
S16_D03,16,3,global_gbm,2,2024-01-07,58882.47,52534.24,60787.19
S16_D03,16,3,global_gbm,3,2024-01-14,58105.18,51304.98,60241.58
S16_D03,16,3,global_gbm,4,2024-01-21,57033.06,51903.02,60725.15
S16_D03,16,3,global_gbm,5,2024-01-28,53755.08,50835.38,60026.31
S16_D03,16,3,global_gbm,6,2024-02-04,75195.2,68288.75,85784.98
S16_D03,16,3,global_gbm,7,2024-02-11,77522.93,72797.73,90073.53
S16_D03,16,3,global_gbm,8,2024-02-18,63055.54,54472.53,68438.54
S16_D04,16,4,global_gbm,1,2023-12-31,17233.3,15984.65,17968.6
S16_D04,16,4,global_gbm,2,2024-01-07,16138.39,15089.67,17169.87
S16_D04,16,4,global_gbm,3,2024-01-14,15689.26,15034.33,16752.69
S16_D04,16,4,global_gbm,4,2024-01-21,15751.54,15089.85,17802.89
S16_D04,16,4,global_gbm,5,2024-01-28,15777.4,15082.76,17172.62
S16_D04,16,4,global_gbm,6,2024-02-04,17158.19,14999.99,17158.19
S16_D04,16,4,global_gbm,7,2024-02-11,17793.05,16282.84,18417.64
S16_D04,16,4,global_gbm,8,2024-02-18,16731.81,14863.13,17329.67
S16_D05,16,5,global_gbm,1,2023-12-31,53200.82,37541.62,59732.73
S16_D05,16,5,global_gbm,2,2024-01-07,37180.83,32730.99,43898.47
S16_D05,16,5,global_gbm,3,2024-01-14,37071.43,34505.48,39407.74
S16_D05,16,5,global_gbm,4,2024-01-21,38566.51,35679.7,40224.09
S16_D05,16,5,global_gbm,5,2024-01-28,37203.19,35021.85,40449.24
S16_D05,16,5,global_gbm,6,2024-02-04,45321.46,42423.92,50738.56
S16_D05,16,5,global_gbm,7,2024-02-11,42417.16,38743.37,49592.97
S16_D05,16,5,global_gbm,8,2024-02-18,39032.7,35254.28,41930.06
S16_D06,16,6,global_gbm,1,2023-12-31,74435.52,54926.37,78122.97
S16_D06,16,6,global_gbm,2,2024-01-07,54421.09,48549.96,57426.42
S16_D06,16,6,global_gbm,3,2024-01-14,54479.12,49148.86,58421.67
S16_D06,16,6,global_gbm,4,2024-01-21,53534.34,49572.53,57707.67
S16_D06,16,6,global_gbm,5,2024-01-28,52103.22,49116.89,56812.43
S16_D06,16,6,global_gbm,6,2024-02-04,63448.61,58592.19,75899.81
S16_D06,16,6,global_gbm,7,2024-02-11,71340.85,64486.07,80948.02
S16_D06,16,6,global_gbm,8,2024-02-18,53577.53,48125.89,63280.52
S16_D07,16,7,global_gbm,1,2023-12-31,64323.68,56503.79,76317.97
S16_D07,16,7,global_gbm,2,2024-01-07,58892.4,51570.82,60452.88
S16_D07,16,7,global_gbm,3,2024-01-14,57617.42,53354.05,61642.33
S16_D07,16,7,global_gbm,4,2024-01-21,58719.59,55357.78,61739.75
S16_D07,16,7,global_gbm,5,2024-01-28,58398.4,52642.61,61693.27
S16_D07,16,7,global_gbm,6,2024-02-04,60188.06,55192.92,69790.71
S16_D07,16,7,global_gbm,7,2024-02-11,61128.27,56432.98,71741.4
S16_D07,16,7,global_gbm,8,2024-02-18,57949.13,53533.68,62581.76
S16_D08,16,8,global_gbm,1,2023-12-31,14876.13,13627.22,15602.43
S16_D08,16,8,global_gbm,2,2024-01-07,13661.79,11984.21,14158.92
S16_D08,16,8,global_gbm,3,2024-01-14,13245.71,11308.76,14006.23
S16_D08,16,8,global_gbm,4,2024-01-21,13299.14,12698.05,14400.57
S16_D08,16,8,global_gbm,5,2024-01-28,12984.54,11806.58,13961.28
S16_D08,16,8,global_gbm,6,2024-02-04,14574.93,12958.36,15064.98
S16_D08,16,8,global_gbm,7,2024-02-11,14853.82,13152.64,15078.6
S16_D08,16,8,global_gbm,8,2024-02-18,13224.6,12491.64,14562.43
S16_D09,16,9,global_gbm,1,2023-12-31,40129.61,35613.55,44763.17
S16_D09,16,9,global_gbm,2,2024-01-07,37074.36,36119.86,40866.17
S16_D09,16,9,global_gbm,3,2024-01-14,35830.22,34459.32,39721.39
S16_D09,16,9,global_gbm,4,2024-01-21,36489.87,34084.38,39538.75
S16_D09,16,9,global_gbm,5,2024-01-28,36155.76,33216.16,38582.57
S16_D09,16,9,global_gbm,6,2024-02-04,40157.44,38285.1,46380.68
S16_D09,16,9,global_gbm,7,2024-02-11,40210.46,37800.14,45399.6
S16_D09,16,9,global_gbm,8,2024-02-18,37856.35,34928.86,41227.26
S16_D10,16,10,global_gbm,1,2023-12-31,19584.37,15292.79,19643.59
S16_D10,16,10,global_gbm,2,2024-01-07,15326.55,10464.45,16476.47
S16_D10,16,10,global_gbm,3,2024-01-14,14073.29,11270.07,15323.16
S16_D10,16,10,global_gbm,4,2024-01-21,14205.49,12190.47,15544.25
S16_D10,16,10,global_gbm,5,2024-01-28,14277.58,12416.64,15323.05
S16_D10,16,10,global_gbm,6,2024-02-04,17856.72,15789.8,18268.64
S16_D10,16,10,global_gbm,7,2024-02-11,19838.79,17032.5,19838.79
S16_D10,16,10,global_gbm,8,2024-02-18,16460.92,13541.39,18236.3
S16_D11,16,11,global_gbm,1,2023-12-31,74258.16,46770.45,74993.13
S16_D11,16,11,global_gbm,2,2024-01-07,47511.75,38351.15,50849.94
S16_D11,16,11,global_gbm,3,2024-01-14,43561.32,36348.51,46778.14
S16_D11,16,11,global_gbm,4,2024-01-21,43949.88,41129.13,46987.74
S16_D11,16,11,global_gbm,5,2024-01-28,42569.66,40069.51,47387.3
S16_D11,16,11,global_gbm,6,2024-02-04,56114.16,51838.03,62079.51
S16_D11,16,11,global_gbm,7,2024-02-11,60575.35,55384.54,64718.2
S16_D11,16,11,global_gbm,8,2024-02-18,47639.88,38772.97,57664.71
S16_D12,16,12,global_gbm,1,2023-12-31,26544.25,22484.72,32069.48
S16_D12,16,12,global_gbm,2,2024-01-07,20995.2,16563.84,24374.11
S16_D12,16,12,global_gbm,3,2024-01-14,19958.13,17117.92,20571.57
S16_D12,16,12,global_gbm,4,2024-01-21,20034.95,19266.44,22102.72
S16_D12,16,12,global_gbm,5,2024-01-28,20382.68,18981.42,22276.44
S16_D12,16,12,global_gbm,6,2024-02-04,27395.48,24581.84,29128.64
S16_D12,16,12,global_gbm,7,2024-02-11,27468.9,25106.87,28498.77
S16_D12,16,12,global_gbm,8,2024-02-18,23616.89,20621.55,25355.34
S17_D01,17,1,global_gbm,1,2023-12-31,36047.34,33915.52,47528.2
S17_D01,17,1,global_gbm,2,2024-01-07,28585.73,25851.83,33069.85
S17_D01,17,1,global_gbm,3,2024-01-14,27904.83,25308.5,28629.87
S17_D01,17,1,global_gbm,4,2024-01-21,28786.46,27518.33,30040.89
S17_D01,17,1,global_gbm,5,2024-01-28,27751.72,25919.8,30348.32
S17_D01,17,1,global_gbm,6,2024-02-04,33206.4,32137.53,34705.32
S17_D01,17,1,global_gbm,7,2024-02-11,33097.42,33097.42,34919.55
S17_D01,17,1,global_gbm,8,2024-02-18,28684.93,26439.24,32214.58
S17_D02,17,2,global_gbm,1,2023-12-31,77138.92,46933.33,77138.92
S17_D02,17,2,global_gbm,2,2024-01-07,49493.75,40117.09,53226.61
S17_D02,17,2,global_gbm,3,2024-01-14,48733.65,43908.3,51232.89
S17_D02,17,2,global_gbm,4,2024-01-21,49926.39,46036.92,52260.46
S17_D02,17,2,global_gbm,5,2024-01-28,47445.36,44391.92,51151.17
S17_D02,17,2,global_gbm,6,2024-02-04,65266.94,59238.07,72909.8
S17_D02,17,2,global_gbm,7,2024-02-11,67137.84,58022.13,71770.73
S17_D02,17,2,global_gbm,8,2024-02-18,51606.49,42903.78,58385.99
S17_D03,17,3,global_gbm,1,2023-12-31,76601.12,54825.56,77707.2
S17_D03,17,3,global_gbm,2,2024-01-07,62299.23,54158.44,63783.69
S17_D03,17,3,global_gbm,3,2024-01-14,59781.28,53990.32,62760.63
S17_D03,17,3,global_gbm,4,2024-01-21,57247.88,52524.22,61816.1
S17_D03,17,3,global_gbm,5,2024-01-28,55027.54,50574.48,60331.46
S17_D03,17,3,global_gbm,6,2024-02-04,71684.78,65115.54,80705.01
S17_D03,17,3,global_gbm,7,2024-02-11,72987.0,69121.84,86998.06
S17_D03,17,3,global_gbm,8,2024-02-18,56008.92,52558.26,63788.74
S17_D04,17,4,global_gbm,1,2023-12-31,16009.96,15165.61,17172.84
S17_D04,17,4,global_gbm,2,2024-01-07,14469.81,13422.57,15465.01
S17_D04,17,4,global_gbm,3,2024-01-14,14385.84,13131.79,15546.97
S17_D04,17,4,global_gbm,4,2024-01-21,14072.19,13099.85,15709.79
S17_D04,17,4,global_gbm,5,2024-01-28,14100.1,13135.4,15798.11
S17_D04,17,4,global_gbm,6,2024-02-04,15463.05,14137.27,16857.44
S17_D04,17,4,global_gbm,7,2024-02-11,15731.98,14029.44,16048.24
S17_D04,17,4,global_gbm,8,2024-02-18,14438.21,13720.02,15598.0
S17_D05,17,5,global_gbm,1,2023-12-31,49219.07,36214.28,56333.92
S17_D05,17,5,global_gbm,2,2024-01-07,33258.1,30245.7,40432.4
S17_D05,17,5,global_gbm,3,2024-01-14,31785.27,30792.37,36638.22
S17_D05,17,5,global_gbm,4,2024-01-21,33665.72,30292.18,35281.36
S17_D05,17,5,global_gbm,5,2024-01-28,32295.15,30740.68,35697.03
S17_D05,17,5,global_gbm,6,2024-02-04,39919.96,36961.19,43334.34
S17_D05,17,5,global_gbm,7,2024-02-11,42790.51,39258.26,44552.55
S17_D05,17,5,global_gbm,8,2024-02-18,36240.99,32020.12,41749.2
S17_D06,17,6,global_gbm,1,2023-12-31,69866.14,48414.73,69866.14
S17_D06,17,6,global_gbm,2,2024-01-07,50048.77,46767.02,53443.48
S17_D06,17,6,global_gbm,3,2024-01-14,48459.22,44738.8,51709.63
S17_D06,17,6,global_gbm,4,2024-01-21,48358.0,45745.0,52937.64
S17_D06,17,6,global_gbm,5,2024-01-28,48531.96,45740.29,52713.21
S17_D06,17,6,global_gbm,6,2024-02-04,62129.27,56348.84,69405.7
S17_D06,17,6,global_gbm,7,2024-02-11,58626.21,51215.51,64962.53
S17_D06,17,6,global_gbm,8,2024-02-18,51379.89,45965.03,58661.45
S17_D07,17,7,global_gbm,1,2023-12-31,61732.16,49496.02,63437.09
S17_D07,17,7,global_gbm,2,2024-01-07,53824.44,47660.48,56684.98
S17_D07,17,7,global_gbm,3,2024-01-14,51676.51,48018.79,54975.47
S17_D07,17,7,global_gbm,4,2024-01-21,51752.09,45542.4,53362.19
S17_D07,17,7,global_gbm,5,2024-01-28,52068.86,47073.79,54625.45
S17_D07,17,7,global_gbm,6,2024-02-04,57404.95,51981.71,63183.33
S17_D07,17,7,global_gbm,7,2024-02-11,55376.83,49354.89,62044.15
S17_D07,17,7,global_gbm,8,2024-02-18,51417.06,47652.75,57276.27
S17_D08,17,8,seasonal_naive,1,2023-12-31,10698.88,9733.86,11663.9
S17_D08,17,8,seasonal_naive,2,2024-01-07,11163.87,10198.85,12128.89
S17_D08,17,8,seasonal_naive,3,2024-01-14,11328.99,10363.97,12294.01
S17_D08,17,8,seasonal_naive,4,2024-01-21,12352.03,11387.01,13317.05
S17_D08,17,8,seasonal_naive,5,2024-01-28,11166.6,10201.58,12131.62
S17_D08,17,8,seasonal_naive,6,2024-02-04,11136.02,10171.0,12101.04
S17_D08,17,8,seasonal_naive,7,2024-02-11,11117.03,10152.01,12082.05
S17_D08,17,8,seasonal_naive,8,2024-02-18,10536.53,9571.51,11501.55
S17_D09,17,9,global_gbm,1,2023-12-31,36220.23,34226.76,45992.29
S17_D09,17,9,global_gbm,2,2024-01-07,32514.2,29816.25,35953.89
S17_D09,17,9,global_gbm,3,2024-01-14,32222.96,30868.83,34613.91
S17_D09,17,9,global_gbm,4,2024-01-21,33478.73,31977.99,36509.15
S17_D09,17,9,global_gbm,5,2024-01-28,32970.88,30230.26,36001.6
S17_D09,17,9,global_gbm,6,2024-02-04,36250.14,33132.08,37558.55
S17_D09,17,9,global_gbm,7,2024-02-11,36515.36,32495.97,38379.26
S17_D09,17,9,global_gbm,8,2024-02-18,34133.65,31600.32,36586.86
S17_D10,17,10,global_gbm,1,2023-12-31,17253.02,14582.72,18535.52
S17_D10,17,10,global_gbm,2,2024-01-07,13647.59,9878.32,14801.84
S17_D10,17,10,global_gbm,3,2024-01-14,13368.74,10001.49,13547.34
S17_D10,17,10,global_gbm,4,2024-01-21,13998.07,11469.3,14471.24
S17_D10,17,10,global_gbm,5,2024-01-28,13599.12,12159.47,14353.94
S17_D10,17,10,global_gbm,6,2024-02-04,17533.91,15216.72,17533.91
S17_D10,17,10,global_gbm,7,2024-02-11,18403.05,15227.37,18403.05
S17_D10,17,10,global_gbm,8,2024-02-18,15708.9,12824.79,16823.35
S17_D11,17,11,global_gbm,1,2023-12-31,60735.91,39350.7,63273.63
S17_D11,17,11,global_gbm,2,2024-01-07,38778.17,32071.06,47165.24
S17_D11,17,11,global_gbm,3,2024-01-14,37622.58,34525.21,40477.45
S17_D11,17,11,global_gbm,4,2024-01-21,38541.52,36013.36,41686.59
S17_D11,17,11,global_gbm,5,2024-01-28,36150.58,35980.66,39877.03
S17_D11,17,11,global_gbm,6,2024-02-04,50596.62,46976.16,56269.49
S17_D11,17,11,global_gbm,7,2024-02-11,52955.81,48318.58,56082.58
S17_D11,17,11,global_gbm,8,2024-02-18,41147.08,35875.64,48098.52
S17_D12,17,12,global_gbm,1,2023-12-31,25391.54,21218.54,31036.13
S17_D12,17,12,global_gbm,2,2024-01-07,19305.67,15103.25,23313.8
S17_D12,17,12,global_gbm,3,2024-01-14,17381.13,15636.44,18929.03
S17_D12,17,12,global_gbm,4,2024-01-21,17663.96,16414.46,18796.32
S17_D12,17,12,global_gbm,5,2024-01-28,17479.72,16198.4,18876.14
S17_D12,17,12,global_gbm,6,2024-02-04,21843.98,20231.66,22409.47
S17_D12,17,12,global_gbm,7,2024-02-11,22619.34,22058.67,22806.37
S17_D12,17,12,global_gbm,8,2024-02-18,19759.65,16305.05,21833.11
S18_D01,18,1,global_gbm,1,2023-12-31,35551.86,31879.86,45142.93
S18_D01,18,1,global_gbm,2,2024-01-07,28941.52,24994.77,32632.88
S18_D01,18,1,global_gbm,3,2024-01-14,28314.22,25318.52,28885.31
S18_D01,18,1,global_gbm,4,2024-01-21,29103.89,26362.15,31994.95
S18_D01,18,1,global_gbm,5,2024-01-28,28690.16,26805.64,31215.07
S18_D01,18,1,global_gbm,6,2024-02-04,34050.96,31803.05,35216.27
S18_D01,18,1,global_gbm,7,2024-02-11,34278.56,33109.7,37406.38
S18_D01,18,1,global_gbm,8,2024-02-18,29961.35,26739.74,33662.16
S18_D02,18,2,global_gbm,1,2023-12-31,75224.7,43967.29,75224.7
S18_D02,18,2,global_gbm,2,2024-01-07,47637.17,39704.32,51575.99
S18_D02,18,2,global_gbm,3,2024-01-14,47631.22,43329.91,50447.85
S18_D02,18,2,global_gbm,4,2024-01-21,46065.98,41267.91,49937.9
S18_D02,18,2,global_gbm,5,2024-01-28,46372.79,43550.33,50125.32
S18_D02,18,2,global_gbm,6,2024-02-04,62653.74,57333.38,67402.93
S18_D02,18,2,global_gbm,7,2024-02-11,63552.85,54383.81,68118.51
S18_D02,18,2,global_gbm,8,2024-02-18,49169.36,43664.92,58044.3
S18_D03,18,3,global_gbm,1,2023-12-31,75849.19,54594.48,75849.19
S18_D03,18,3,global_gbm,2,2024-01-07,50276.15,43579.81,52997.9
S18_D03,18,3,global_gbm,3,2024-01-14,51390.33,46422.07,54480.91
S18_D03,18,3,global_gbm,4,2024-01-21,51689.1,48438.68,55232.37
S18_D03,18,3,global_gbm,5,2024-01-28,51201.33,48179.15,57169.79
S18_D03,18,3,global_gbm,6,2024-02-04,69222.38,64540.14,77666.08
S18_D03,18,3,global_gbm,7,2024-02-11,72180.95,67040.45,77609.98
S18_D03,18,3,global_gbm,8,2024-02-18,53119.69,47921.38,63142.91
S18_D04,18,4,seasonal_naive,1,2023-12-31,13268.28,12097.54,14439.02
S18_D04,18,4,seasonal_naive,2,2024-01-07,13492.21,12321.47,14662.95
S18_D04,18,4,seasonal_naive,3,2024-01-14,14015.85,12845.11,15186.59
S18_D04,18,4,seasonal_naive,4,2024-01-21,13734.52,12563.78,14905.26
S18_D04,18,4,seasonal_naive,5,2024-01-28,13364.53,12193.79,14535.27
S18_D04,18,4,seasonal_naive,6,2024-02-04,14183.27,13012.53,15354.01
S18_D04,18,4,seasonal_naive,7,2024-02-11,14440.03,13269.29,15610.77
S18_D04,18,4,seasonal_naive,8,2024-02-18,14664.77,13494.03,15835.51
S18_D05,18,5,global_gbm,1,2023-12-31,41025.1,36765.27,51342.49
S18_D05,18,5,global_gbm,2,2024-01-07,32711.1,30072.65,38024.62
S18_D05,18,5,global_gbm,3,2024-01-14,31883.31,30450.05,34487.14
S18_D05,18,5,global_gbm,4,2024-01-21,32428.52,30539.36,36227.65
S18_D05,18,5,global_gbm,5,2024-01-28,32281.13,30647.38,34023.6
S18_D05,18,5,global_gbm,6,2024-02-04,41139.92,37672.28,44424.67
S18_D05,18,5,global_gbm,7,2024-02-11,40123.94,37579.69,42494.84
S18_D05,18,5,global_gbm,8,2024-02-18,36481.64,31048.99,40087.27
S18_D06,18,6,global_gbm,1,2023-12-31,69668.92,48209.05,69668.92
S18_D06,18,6,global_gbm,2,2024-01-07,48281.62,41937.31,52788.36
S18_D06,18,6,global_gbm,3,2024-01-14,48252.65,42564.78,49238.71
S18_D06,18,6,global_gbm,4,2024-01-21,47504.11,43464.48,50055.9
S18_D06,18,6,global_gbm,5,2024-01-28,47895.99,46073.46,52528.84
S18_D06,18,6,global_gbm,6,2024-02-04,57270.37,52175.42,63471.88
S18_D06,18,6,global_gbm,7,2024-02-11,62373.2,55886.63,65928.23
S18_D06,18,6,global_gbm,8,2024-02-18,50119.96,45027.65,58341.05
S18_D07,18,7,global_gbm,1,2023-12-31,62512.63,49254.22,65126.65
S18_D07,18,7,global_gbm,2,2024-01-07,54589.3,48929.61,57115.92
S18_D07,18,7,global_gbm,3,2024-01-14,52062.92,48034.35,56570.09
S18_D07,18,7,global_gbm,4,2024-01-21,51825.05,45408.96,54401.84
S18_D07,18,7,global_gbm,5,2024-01-28,52095.21,47164.23,54459.52
S18_D07,18,7,global_gbm,6,2024-02-04,54519.95,48243.41,60076.75
S18_D07,18,7,global_gbm,7,2024-02-11,55794.39,51067.99,62021.8
S18_D07,18,7,global_gbm,8,2024-02-18,52090.14,48627.82,57886.94
S18_D08,18,8,global_gbm,1,2023-12-31,12662.54,11439.38,13074.68
S18_D08,18,8,global_gbm,2,2024-01-07,12218.18,10073.23,12218.18
S18_D08,18,8,global_gbm,3,2024-01-14,11906.09,11010.68,11906.09
S18_D08,18,8,global_gbm,4,2024-01-21,11869.74,11076.0,12693.45
S18_D08,18,8,global_gbm,5,2024-01-28,11684.07,10787.65,12693.45
S18_D08,18,8,global_gbm,6,2024-02-04,12577.49,11962.25,13636.95
S18_D08,18,8,global_gbm,7,2024-02-11,12922.16,11768.67,13506.68
S18_D08,18,8,global_gbm,8,2024-02-18,12249.59,10896.21,12789.87
S18_D09,18,9,global_gbm,1,2023-12-31,34841.96,33845.49,43998.19
S18_D09,18,9,global_gbm,2,2024-01-07,32955.06,30708.68,35264.42
S18_D09,18,9,global_gbm,3,2024-01-14,31906.33,30285.8,33831.47
S18_D09,18,9,global_gbm,4,2024-01-21,32428.67,30738.99,35531.08
S18_D09,18,9,global_gbm,5,2024-01-28,32249.47,28001.49,37771.66
S18_D09,18,9,global_gbm,6,2024-02-04,37899.22,36194.82,42448.29
S18_D09,18,9,global_gbm,7,2024-02-11,38083.87,35508.16,40371.1
S18_D09,18,9,global_gbm,8,2024-02-18,35491.81,32473.03,38270.52
S18_D10,18,10,holt_winters,1,2023-12-31,9939.44,8537.01,11341.87
S18_D10,18,10,holt_winters,2,2024-01-07,10142.75,8740.32,11545.18
S18_D10,18,10,holt_winters,3,2024-01-14,9921.41,8518.98,11323.83
S18_D10,18,10,holt_winters,4,2024-01-21,10106.89,8704.46,11509.31
S18_D10,18,10,holt_winters,5,2024-01-28,10637.82,9235.39,12040.25
S18_D10,18,10,holt_winters,6,2024-02-04,12970.02,11567.59,14372.44
S18_D10,18,10,holt_winters,7,2024-02-11,11601.07,10198.64,13003.5
S18_D10,18,10,holt_winters,8,2024-02-18,10657.14,9254.71,12059.56
S18_D11,18,11,global_gbm,1,2023-12-31,59914.47,38882.17,62405.74
